side_length,board_size,matchup,round,action_index,actor,actor_policy,first_actor,p_controlled,e_controlled,neutral_fields,actor_controlled_before,opponent_controlled_before,actor_non_core_before,opponent_non_core_before,territory_threshold,actor_to_threshold_before,opponent_to_threshold_before,actor_behind_before,p_resources_before,e_resources_before,rank,candidate_action_type,candidate_target,candidate_field_type,candidate_category,raw_score,weight,total_score,reasons,chosen,chosen_ok,chosen_message,winner_after
4,37,utility_balancer_vs_rusher,5,2,player,utility_balancer,player,5,6,27,4,6,3,5,23,19,17,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 1, ""Korn"": 6, ""Stein"": 0}",2,build,"(-1, -1)",Korn,expansion,31.6300,1.2500,39.5374,type=Korn | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,5,2,player,utility_balancer,player,5,6,27,4,6,3,5,23,19,17,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 1, ""Korn"": 6, ""Stein"": 0}",3,build,"(-3, 2)",Korn,expansion,31.2966,1.2500,39.1208,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,5,2,player,utility_balancer,player,5,6,27,4,6,3,5,23,19,17,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 1, ""Korn"": 6, ""Stein"": 0}",4,build,"(-2, -1)",Korn,expansion,31.2966,1.2500,39.1208,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,5,2,player,utility_balancer,player,5,6,27,4,6,3,5,23,19,17,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 1, ""Korn"": 6, ""Stein"": 0}",5,build,"(-2, 2)",Holz,expansion,29.4050,1.2500,36.7562,type=Holz | need=0.67 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,5,3,player,utility_balancer,player,5,6,26,5,6,4,5,23,18,17,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 1, ""Korn"": 6, ""Stein"": 0}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_rusher,6,1,player,utility_balancer,enemy,4,8,26,3,8,2,7,23,20,15,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",1,build,"(-3, 2)",Holz,expansion,31.7338,1.2500,39.6672,type=Holz | need=0.67 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,True,True,"player builds Holz at (-3, 2) for 2 Holz.",
4,37,utility_balancer_vs_rusher,6,1,player,utility_balancer,enemy,4,8,26,3,8,2,7,23,20,15,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",2,build,"(-1, -1)",Holz,expansion,29.5671,1.2500,36.9589,type=Holz | need=0.67 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,6,1,player,utility_balancer,enemy,4,8,26,3,8,2,7,23,20,15,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",3,build,"(-2, -1)",Holz,expansion,29.2338,1.2500,36.5422,type=Holz | need=0.67 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,6,1,player,utility_balancer,enemy,4,8,26,3,8,2,7,23,20,15,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",4,build,"(-3, 2)",Korn,expansion,27.9588,1.2500,34.9485,type=Korn | need=0.33 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,6,1,player,utility_balancer,enemy,4,8,26,3,8,2,7,23,20,15,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",5,build,"(-3, 2)",Stein,expansion,27.7338,1.2500,34.6672,type=Stein | need=0.33 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,6,2,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",1,fortify,"(-2, 0)",,defense,31.6333,1.0000,31.6333,type=Holz | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,True,True,"player fortifies (-2, 0) for 4 Korn. raid_shield=2/3.",
4,37,utility_balancer_vs_rusher,6,2,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",2,raid,"(-1, 0)",,aggression,25.0667,1.0500,26.3200,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=7,False,,,
4,37,utility_balancer_vs_rusher,6,2,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",3,core_upgrade,"(-3, 0)",,development,22.1000,1.1000,24.3100,avg_resource_pressure=0.44 | cost_stein=4,False,,,
4,37,utility_balancer_vs_rusher,6,2,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",4,fortify,"(-3, 1)",,defense,19.6333,1.0000,19.6333,type=Stein | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_rusher,6,2,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",5,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,6,3,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",1,core_upgrade,"(-3, 0)",,development,18.1000,1.1000,19.9100,avg_resource_pressure=0.22 | cost_stein=4,True,True,player upgrades Core to level 2 for 4 Stein.,
4,37,utility_balancer_vs_rusher,6,3,player,utility_balancer,enemy,4,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 1, ""Stein"": 1}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,7,1,player,utility_balancer,player,5,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",1,build,"(-1, -1)",Korn,expansion,32.9543,1.2500,41.1928,type=Korn | need=0.92 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,True,True,"player builds Korn at (-1, -1) for 2 Holz.",
4,37,utility_balancer_vs_rusher,7,1,player,utility_balancer,player,5,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",2,build,"(-2, -1)",Korn,expansion,32.6209,1.2500,40.7762,type=Korn | need=0.92 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,7,1,player,utility_balancer,player,5,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",3,build,"(-1, -1)",Stein,expansion,31.7293,1.2500,39.6616,type=Stein | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,7,1,player,utility_balancer,player,5,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",4,build,"(-3, 3)",Korn,expansion,31.6209,1.2500,39.5262,type=Korn | need=0.92 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,7,1,player,utility_balancer,player,5,8,25,4,8,3,7,23,19,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",5,build,"(-2, -1)",Stein,expansion,31.3959,1.2500,39.2449,type=Stein | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,7,2,player,utility_balancer,player,5,8,24,5,8,4,7,23,18,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_rusher,7,3,player,utility_balancer,player,5,8,24,5,8,4,7,23,18,15,True,"{""Holz"": 1, ""Korn"": 1, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 6, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_rusher,8,1,player,utility_balancer,enemy,5,10,23,4,10,3,9,23,19,13,True,"{""Holz"": 1, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",1,build,"(0, -1)",Korn,expansion,36.1119,1.1500,41.5287,type=Korn | need=0.75 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,True,True,"player builds Korn at (0, -1) for 2 Holz.",
4,37,utility_balancer_vs_rusher,8,1,player,utility_balancer,enemy,5,10,23,4,10,3,9,23,19,13,True,"{""Holz"": 1, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",2,build,"(0, -1)",Holz,expansion,35.8869,1.1500,41.2700,type=Holz | need=0.75 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,8,1,player,utility_balancer,enemy,5,10,23,4,10,3,9,23,19,13,True,"{""Holz"": 1, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",3,build,"(-2, -1)",Korn,expansion,35.4453,1.1500,40.7621,type=Korn | need=0.75 | own_neighbors=3 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,8,1,player,utility_balancer,enemy,5,10,23,4,10,3,9,23,19,13,True,"{""Holz"": 1, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",4,build,"(-2, -1)",Holz,expansion,35.2203,1.1500,40.5033,type=Holz | need=0.75 | own_neighbors=3 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,8,1,player,utility_balancer,enemy,5,10,23,4,10,3,9,23,19,13,True,"{""Holz"": 1, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",5,build,"(0, -1)",Stein,expansion,34.8869,1.1500,40.1200,type=Stein | need=0.67 | own_neighbors=1 | enemy_neighbors=2 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,8,2,player,utility_balancer,enemy,6,9,22,5,10,4,9,23,18,13,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",1,raid,"(-1, 0)",,aggression,25.0667,1.2000,30.0800,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=9,True,True,"player raids (-1, 0) for 3 Korn. contested=3, active_from_round=11.",
4,37,utility_balancer_vs_rusher,8,2,player,utility_balancer,enemy,6,9,22,5,10,4,9,23,18,13,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",2,fortify,"(-1, -1)",,defense,24.8167,1.1500,28.5392,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_rusher,8,2,player,utility_balancer,enemy,6,9,22,5,10,4,9,23,18,13,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",3,field_upgrade,"(-1, -1)",,development,15.9667,1.2000,19.1600,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=3,False,,,
4,37,utility_balancer_vs_rusher,8,2,player,utility_balancer,enemy,6,9,22,5,10,4,9,23,18,13,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",4,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,8,3,player,utility_balancer,enemy,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",1,field_upgrade,"(-1, -1)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,True,True,"player upgrades (-1, -1) to level 2 for 4 Stein.",
4,37,utility_balancer_vs_rusher,8,3,player,utility_balancer,enemy,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 2, ""Stein"": 3}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,9,1,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",1,fortify,"(-3, 1)",,defense,42.2333,1.1500,48.5683,type=Stein | shield=0 | enemy_neighbors=2 | contested=1 | cost_korn=2,True,True,"player fortifies (-3, 1) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_rusher,9,1,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",2,raid,"(0, 0)",,aggression,24.9000,1.2000,29.8800,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=8,False,,,
4,37,utility_balancer_vs_rusher,9,1,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",3,raid,"(-2, 1)",,aggression,23.2333,1.2000,27.8800,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=8,False,,,
4,37,utility_balancer_vs_rusher,9,1,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",4,fortify,"(0, -1)",,defense,24.1500,1.1500,27.7725,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_rusher,9,1,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",5,raid,"(-3, 2)",,aggression,18.9000,1.2000,22.6800,target_type=Holz | level=1 | shield=0 | cost_korn=3 | opponent_non_core=8,False,,,
4,37,utility_balancer_vs_rusher,9,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",1,fortify,"(0, -1)",,defense,24.1500,1.1500,27.7725,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,True,True,"player fortifies (0, -1) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_rusher,9,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",2,fortify,"(-1, -1)",,defense,1.5380,1.1500,1.7687,type=Korn | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_rusher,9,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",3,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,9,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 4, ""Korn"": 6, ""Stein"": 3}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_rusher,10,1,player,utility_balancer,enemy,4,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",1,fortify,"(-1, -1)",,defense,36.8167,1.1500,42.3392,type=Korn | shield=0 | enemy_neighbors=2 | contested=0 | cost_korn=2,True,True,"player fortifies (-1, -1) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_rusher,10,1,player,utility_balancer,enemy,4,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",2,build,"(-2, -1)",Stein,expansion,35.5446,1.1500,40.8763,type=Stein | need=0.83 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,1,player,utility_balancer,enemy,4,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",3,build,"(-2, -1)",Holz,expansion,34.5446,1.1500,39.7263,type=Holz | need=0.75 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,1,player,utility_balancer,enemy,4,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",4,build,"(-2, -1)",Korn,expansion,33.7696,1.1500,38.8350,type=Korn | need=0.67 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,1,player,utility_balancer,enemy,4,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",5,build,"(0, -2)",Stein,expansion,32.3779,1.1500,37.2346,type=Stein | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,2,player,utility_balancer,enemy,5,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",1,build,"(-2, -1)",Korn,expansion,35.7696,1.1500,41.1350,type=Korn | need=0.83 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,True,True,"player builds Korn at (-2, -1) for 2 Holz.",
4,37,utility_balancer_vs_rusher,10,2,player,utility_balancer,enemy,5,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",2,build,"(-2, -1)",Stein,expansion,35.5446,1.1500,40.8763,type=Stein | need=0.83 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,2,player,utility_balancer,enemy,5,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",3,build,"(-2, -1)",Holz,expansion,34.5446,1.1500,39.7263,type=Holz | need=0.75 | own_neighbors=2 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,2,player,utility_balancer,enemy,5,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",4,build,"(0, -2)",Korn,expansion,32.6029,1.1500,37.4934,type=Korn | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,2,player,utility_balancer,enemy,5,12,21,4,12,3,11,23,19,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",5,build,"(0, -2)",Stein,expansion,32.3779,1.1500,37.2346,type=Stein | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_rusher,10,3,player,utility_balancer,enemy,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 3, ""Korn"": 0, ""Stein"": 3}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_rusher,11,1,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",1,fortify,"(-1, 0)",,defense,87.5667,1.1500,100.7017,type=Stein | shield=0 | enemy_neighbors=5 | contested=3 | cost_korn=2,True,True,"player fortifies (-1, 0) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_rusher,11,1,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",2,fortify,"(-3, 1)",,defense,59.2333,1.1500,68.1183,type=Stein | shield=0 | enemy_neighbors=3 | contested=2 | cost_korn=2,False,,,
4,37,utility_balancer_vs_rusher,11,1,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",3,fortify,"(-1, -1)",,defense,31.2167,1.1500,35.8992,type=Korn | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_rusher,11,1,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",4,raid,"(-2, 1)",,aggression,25.4333,1.2000,30.5200,target_type=Korn | level=1 | shield=0 | cost_korn=2 | opponent_non_core=11,False,,,
4,37,utility_balancer_vs_rusher,11,1,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",5,raid,"(0, 0)",,aggression,24.9000,1.2000,29.8800,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
4,37,utility_balancer_vs_rusher,11,2,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",1,fortify,"(-1, 0)",,defense,81.9667,1.1500,94.2617,type=Stein | shield=1 | enemy_neighbors=5 | contested=3 | cost_korn=4,True,True,"player fortifies (-1, 0) for 4 Korn. raid_shield=2/3.",
4,37,utility_balancer_vs_rusher,11,2,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",2,fortify,"(-3, 1)",,defense,59.2333,1.1500,68.1183,type=Stein | shield=0 | enemy_neighbors=3 | contested=2 | cost_korn=2,False,,,
4,37,utility_balancer_vs_rusher,11,2,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",3,fortify,"(-1, -1)",,defense,31.2167,1.1500,35.8992,type=Korn | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_rusher,11,2,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",4,raid,"(-2, 1)",,aggression,25.4333,1.2000,30.5200,target_type=Korn | level=1 | shield=0 | cost_korn=2 | opponent_non_core=11,False,,,
4,37,utility_balancer_vs_rusher,11,2,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 5}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",5,raid,"(0, 0)",,aggression,24.9000,1.2000,29.8800,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=11,False,,,
4,37,utility_balancer_vs_rusher,11,3,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",1,field_upgrade,"(-1, 0)",,development,20.6333,1.2000,24.7600,type=Stein | level=1 | stein_pressure=0.42 | cost_stein=3,True,True,"player upgrades (-1, 0) to level 2 for 3 Stein.",
4,37,utility_balancer_vs_rusher,11,3,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",2,field_upgrade,"(-2, -1)",,development,16.6333,1.2000,19.9600,type=Korn | level=1 | stein_pressure=0.42 | cost_stein=3,False,,,
4,37,utility_balancer_vs_rusher,11,3,player,utility_balancer,player,5,12,20,5,12,4,11,23,18,11,True,"{""Holz"": 1, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 5, ""Korn"": 6, ""Stein"": 3}",3,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_rusher,12,1,player,utility_balancer,enemy,4,14,19,4,14,3,13,23,19,9,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 2}","{""Holz"": 2, ""Korn"": 3, ""Stein"": 3}",1,fortify,"(-2, -1)",,defense,25.4833,1.1500,29.3058,type=Korn | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,True,True,"player fortifies (-2, -1) for 2 Korn. raid_shield=1/3.",
