side_length,matchup,round,actor,actor_policy,action_index,candidate_action_type,candidate_target,candidate_source,candidate_field_type,tunnel_score,normal_baseline,opportunity_cost,chosen,reasons
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-3, 1)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-3, 1)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 3)","(-3, 2)",,0.2205,0.8623,0.6417,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6417
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-3, 2)",,0.2205,0.8623,0.6417,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6417
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 2)","(-3, 3)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-3, 3)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2789,0.8623,0.5834,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5834
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 1)","(-2, 0)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, 0)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 0)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 1)","(-2, 1)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-2, 1)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-2, 1)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 1)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-2, 1)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 2)","(-2, 2)",,0.2705,0.8623,0.5917,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5917
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-3, 3)","(-2, 2)",,0.2705,0.8623,0.5917,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5917
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 2)",,0.2705,0.8623,0.5917,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5917
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 3)","(-2, 2)",,0.2705,0.8623,0.5917,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5917
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-2, 2)",,0.3289,0.8623,0.5334,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5334
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 2)","(-2, 2)",,0.3289,0.8623,0.5334,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5334
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-2, 3)",,0.2455,0.8623,0.6167,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.6167
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 2)","(-2, 3)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, 3)","(-2, 3)",,0.3039,0.8623,0.5584,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5584
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-1, -2)",,0.3289,0.8623,0.5334,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5334
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(0, -3)","(-1, -2)",,0.3289,0.8623,0.5334,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5334
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_extend,"(0, -2)","(-1, -2)",,0.3289,0.8623,0.5334,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0580|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1042|opportunity_cost:-0.5334
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,tunnel_raid,"(-2, 3)",,,0.4668,0.8623,0.3955,F,resource_fit:0.0875|enemy_tunnel_threat:0.0386|raid_value:0.2625|territory_pressure:0.0782|opportunity_cost:-0.3955
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,1,wait,,,,0.0,0.8623,0.8623,F,opportunity_cost:-0.8623
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-3, 1)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-3, 1)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 3)","(-3, 2)",,0.2059,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-3, 2)",,0.2059,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-3, 3)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-3, 3)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2643,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 0)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, 0)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 1)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-2, 1)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-2, 1)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 1)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-2, 1)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-2, 2)",,0.2559,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-3, 3)","(-2, 2)",,0.2559,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 2)",,0.2559,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 3)","(-2, 2)",,0.2559,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-2, 2)",,0.3143,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 2)","(-2, 2)",,0.3143,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-2, 3)",,0.2309,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 2)","(-2, 3)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, 3)","(-2, 3)",,0.2893,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-1, -2)",,0.3143,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(0, -3)","(-1, -2)",,0.3143,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(-1, -2)",,0.3143,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0531|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0945|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,tunnel_raid,"(-2, 3)",,,0.4188,0.1734,0.0,T,resource_fit:0.0500|enemy_tunnel_threat:0.0354|raid_value:0.2625|territory_pressure:0.0709|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,2,wait,,,,0.0,0.1734,0.1734,F,opportunity_cost:-0.1734
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-3, 1)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-3, 1)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-3, 3)","(-3, 2)",,0.1979,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 2)","(-3, 2)",,0.1979,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-3, 2)","(-3, 3)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 2)","(-3, 3)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2562,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 0)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, 0)",,0.2812,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2812,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 1)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-2, 1)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,19,player,utility_tunneler,3,tunnel_extend,"(-2, 2)","(-2, 1)",,0.2229,0.1734,0.0,F,resource_fit:0.1333|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0548|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0847|opportunity_cost:-0.0000
